PERIODO,PROVINCIA,POB_TOTAL,POB_URBANA,POB_RURAL,GPC_DOM,QRESIDUOS_DOM,QRESIDUOS_NO_DOM,QRESIDUOS_MUN,ORDEN
2020,SANTIAGO DE CHUCO,55868,21405,34463,3.97,4800.58,2057.39,6857.97,1346
2020,SATIPO,239105,84811,154294,4.03,15061.99,6455.15,21517.14,1347
2020,SECHURA,89597,84500,5097,2.99,16316.63,6992.83,23309.47,1348
2020,SIHUAS,28630,9649,18981,4.43,1592.01,682.28,2274.31,1349
2020,SUCRE,9292,6587,2705,4.71,905.52,388.09,1293.61,1350
2020,SULLANA,341490,312572,28918,4.43,68820.98,29494.71,98315.7,1351
2020,TACNA,346192,330242,15950,4.78,51414.62,22034.85,73449.49,1352
2020,TAHUAMANU,12479,9821,2658,1.06,1350.6,578.83,1929.43,1353
2020,TALARA,154268,153139,1129,2.91,28662.64,12283.98,40946.64,1354
2020,TAMBOPATA,140214,127122,13092,1.92,24456.12,10481.2,34937.33,1355
2020,TARATA,6140,4920,1220,3.84,680.24,291.53,971.74,1356
2020,TARMA,91849,67359,24490,3.93,12172.22,5216.67,17388.88,1357
2020,TAYACAJA,85995,30937,55058,8.38,4934.33,2114.71,7049.05,1358
2020,TOCACHE,76450,42010,34440,2.99,8944.09,3833.18,12777.27,1359
2020,TRUJILLO,1118724,1092597,26127,5.85,213579.53,91534.09,305113.62,1360
2020,TUMBES,171356,162944,8412,2.97,31701.23,13586.23,45287.47,1361
2020,UCAYALI,62477,36215,26262,3.31,8682.34,3721,12403.32,1362
2020,URUBAMBA,70043,35996,34047,3.2,6314.17,2706.08,9020.22,1363
2020,UTCUBAMBA,119294,60123,59171,3.6,13649.87,5849.94,19499.82,1364
2020,VICTOR FAJARDO,19866,14626,5240,4.44,1926.26,825.53,2751.8,1365
2020,VILCAS HUAMAN,17063,6700,10363,3.55,1151.65,493.56,1645.22,1366
2020,VIRU,105206,84917,20289,1.21,12500.13,5357.2,17857.33,1367
2020,YAROWILCA,18705,6042,12663,3.58,1050.54,450.23,1500.78,1368
2020,YAULI,40041,36282,3759,4.61,6731.11,2884.75,9615.89,1369
2020,YAUYOS,19665,11473,8192,16.08,1933.71,828.72,2762.45,1370
2020,YUNGAY,55769,15901,39868,3.05,1967.31,843.12,2810.44,1371
2020,YUNGUYO,37116,15173,21943,2.6,2000.21,857.23,2857.44,1372
2020,ZARUMILLA,56038,52371,3667,2.19,11096.52,4755.65,15852.16,1373
2021,ABANCAY,120976,90093,30883,4.27,16555.27,7095.1,23650.37,1374
2021,ACOBAMBA,35858,15617,20241,3.24,2278.23,976.41,3254.64,1375
2021,ACOMAYO,23855,15280,8575,2.68,2138.39,916.46,3054.83,1376
2021,AIJA,6305,2066,4239,2.43,418.01,179.16,597.16,1377
2021,ALTO AMAZONAS,152671,103272,49399,3.32,27488.82,11780.91,39269.74,1378
2021,AMBO,52850,24784,28066,3.58,5099.17,2185.36,7284.54,1379
2021,ANDAHUAYLAS,151329,82953,68376,9.19,15325.49,6568.06,21893.58,1380
2021,ANGARAES,52928,20665,32263,5.24,3460.5,1483.06,4943.57,1381
2021,ANTA,63665,28213,35452,4.27,5346.62,2291.41,7638.04,1382
2021,ANTABAMBA,11622,8932,2690,3.47,1721.35,737.7,2459.06,1383
2021,ANTONIO RAYMONDI,13690,5037,8653,2.59,776.9,332.95,1109.85,1384
2021,AREQUIPA,1201896,1185682,16214,13.51,200003.73,85715.87,285719.63,1385
2021,ASCOPE,124308,111536,12772,4.41,21351.99,9150.86,30502.86,1386
2021,ASUNCIÃ“N,7591,2108,5483,0.8,283.41,121.46,404.87,1387
2021,ATALAYA,62480,25615,36865,2.36,5653.31,2422.86,8076.16,1388
2021,AYABACA,127146,18674,108472,4.73,3071.43,1316.33,4387.76,1389
2021,AYMARAES,23954,11724,12230,7.22,1810.48,775.92,2586.36,1390
2021,AZANGARO,110782,38054,72728,6.62,6518.19,2793.53,9311.69,1391
2021,BAGUA,85375,42776,42599,3.08,7242.06,3103.75,10345.79,1392
2021,BARRANCA,153054,136424,16630,2.8,27098.25,11613.53,38711.77,1393
2021,BELLAVISTA,61772,37772,24000,3.29,6505.81,2788.2,9294.02,1394
2021,BOLIVAR,15957,5468,10489,2.74,991.36,424.86,1416.21,1395
2021,BOLOGNESI,23475,16620,6855,6.86,3160.47,1354.5,4514.96,1396
2021,BONGARA,26655,16074,10581,5.38,1722.64,738.28,2460.89,1397
2021,CAJABAMBA,83516,23621,59895,1.69,4427.93,1897.68,6325.61,1398
2021,CAJAMARCA,390645,235410,155235,5.21,47205.64,20230.96,67436.59,1399
2021,CAJATAMBO,6239,3888,2351,2.2,624.42,267.61,892.02,1400
2021,CALCA,71906,33593,38313,3.93,6712.27,2876.69,9588.96,1401
2021,CALLAO,1151480,1151480,0,4.59,275054.27,117880.41,392934.69,1402
2021,CAMANA,62433,52326,10107,3.98,10046.76,4305.75,14352.51,1403
2021,CANAS,34605,8553,26052,2.72,836.48,358.5,1194.98,1404
2021,CANCHIS,106990,69629,37361,3.54,12041.29,5160.54,17201.84,1405
2021,CANDARAVE,6083,4928,1155,1.98,587.87,251.95,839.83,1406
2021,CANGALLO,32157,11260,20897,2.54,1712.15,733.77,2445.92,1407
2021,CANTA,11520,8423,3097,3,1190.88,510.37,1701.24,1408
2021,CARABAYA,79376,37620,41756,4.55,6654.81,2852.08,9506.9,1409
2021,CARAVELI,44283,33541,10742,5.67,5060.33,2168.71,7229.02,1410
2021,CARHUAZ,50386,21502,28884,4.63,2905.83,1245.38,4151.21,1411
2021,CARLOS FERMIN FITZCARRALD,18231,5358,12873,1.22,730.74,313.18,1043.91,1412
2021,CASMA,58472,45147,13325,1.92,9646.21,4134.1,13780.31,1413
2021,CASTILLA,34564,25184,9380,6.67,5061.86,2169.36,7231.23,1414
2021,CASTROVIRREYNA,14227,5403,8824,5.23,803.91,344.53,1148.46,1415
2021,CAYLLOMA,99437,80788,18649,9.55,16155.81,6923.93,23079.71,1416
2021,CAÃ‘ETE,255669,229687,25982,7.48,38310.74,16418.89,54729.6,1417
2021,CELENDIN,83575,25529,58046,5.32,5254.76,2252.04,7506.78,1418
2021,CHACHAPOYAS,63661,50936,12725,9.6,7428.03,3183.45,10611.44,1419
2021,CHANCHAMAYO,167060,111269,55791,3.09,24972.93,10702.67,35675.6,1420
2021,CHEPEN,87365,75111,12254,1.6,15267.81,6543.34,21811.15,1421
2021,CHICLAYO,870437,823330,47107,11.56,184837.63,79216.14,264053.76,1422
2021,CHINCHA,267938,248807,19131,5.13,48460.66,20768.86,69229.5,1423
2021,CHINCHEROS,46041,20098,25943,5.22,3247.42,1391.74,4639.15,1424
2021,CHOTA,151243,40310,110933,8.3,5962.67,2555.44,8518.1,1425
2021,CHUCUITO,86734,23095,63639,3.12,4063.04,1741.3,5804.34,1426
2021,CHUMBIVILCAS,69930,22254,47676,3.93,5591.41,2396.32,7987.71,1427
2021,CHUPACA,58012,39304,18708,3.57,6238.05,2673.44,8911.46,1428
2021,CHURCAMPA,33066,10500,22566,4.48,1715.16,735.07,2450.23,1429
2021,CONCEPCION,58982,36843,22139,5.74,5144.78,2204.91,7349.7,1430
2021,CONDESUYOS,16294,6340,9954,3.59,1066.66,457.14,1523.78,1431
2021,CONDORCANQUI,51787,7920,43867,1.59,1573.17,674.22,2247.39,1432
2021,CONTRALMIRANTE VILLAR,24759,20282,4477,1.32,3333,1428.43,4761.44,1433
2021,CONTUMAZA,29208,12453,16755,3.44,2045.5,876.64,2922.13,1434
2021,CORONEL PORTILLO,457311,404962,52349,4.22,91763.07,39327.04,131090.1,1435
2021,CORONGO,7969,4669,3300,2.9,698.19,299.24,997.43,1436
2021,COTABAMBAS,55398,20596,34802,2.94,4052.91,1736.96,5789.88,1437
2021,CUSCO,520558,503360,17198,3.9,93286.61,39979.99,133266.57,1438
2021,CUTERVO,123361,31449,91912,7.16,5768.16,2472.06,8240.23,1439
2021,DANIEL ALCIDES CARRION,45859,22269,23590,2.71,2795.89,1198.25,3994.12,1440
2021,DATEM DEL MARAÃ‘ON,60389,20792,39597,3.27,4397.64,1884.71,6282.36,1441
2021,DOS DE MAYO,31346,14848,16498,4.12,2666.98,1143,3809.98,1442
2021,EL COLLAO,65355,23754,41601,2.74,5261.61,2254.97,7516.58,1443
2021,EL DORADO,43696,20861,22835,2.54,4010.21,1718.66,5728.88,1444
2021,ESPINAR,62098,37169,24929,4.05,6635.76,2843.91,9479.67,1445
2021,FERREÃ‘AFE,107944,64596,43348,2.69,12343.45,5290.05,17633.49,1446
2021,GENERAL SANCHEZ CERRO,14036,7286,6750,4.95,1253.88,537.38,1791.26,1447
2021,GRAN CHIMU,28240,6905,21335,1.81,1118.78,479.46,1598.25,1448
2021,GRAU,21289,9643,11646,5.58,1309.05,561.04,1870.07,1449
2021,HUACAYBAMBA,16020,3806,12214,1.64,673.31,288.56,961.87,1450
2021,HUALGAYOC,83473,20736,62737,1.67,4615.08,1977.9,6592.96,1451
2021,HUALLAGA,30525,17511,13014,3.86,4525.76,1939.62,6465.38,1452
2021,HUAMALIES,50876,22344,28532,5.01,3906.18,1674.08,5580.26,1453
2021,HUAMANGA,321995,255123,66872,7.35,53917.68,23107.58,77025.25,1454
2021,HUANCA SANCOS,8214,6122,2092,1.68,918.48,393.64,1312.13,1455
2021,HUANCABAMBA,118232,19618,98614,3.78,3519.2,1508.23,5027.44,1456
2021,HUANCANE,58213,13375,44838,3.44,1707.36,731.73,2439.1,1457
2021,HUANCAVELICA,119976,71071,48905,8.66,14561.47,6240.64,20802.12,1458
2021,HUANCAYO,603163,565294,37869,10.8,111308.34,47703.57,159011.88,1459
2021,HUANTA,97759,55541,42218,6.12,11097.53,4756.07,15853.61,1460
2021,HUANUCO,318371,229857,88514,5.53,36724.86,15739.23,52464.11,1461
2021,HUARAL,197592,176032,21560,5.55,38427.64,16468.98,54896.62,1462
2021,HUARAZ,188106,145144,42962,5.46,36445.31,15619.41,52064.69,1463
2021,HUARI,63344,24057,39287,6.64,3395.93,1455.4,4851.35,1464
2021,HUARMEY,33424,26419,7005,2.65,6942.97,2975.55,9918.53,1465
2021,HUAROCHIRI,61974,43682,18292,14.85,7936.79,3401.47,11338.2,1466
2021,HUAURA,245323,220716,24607,6.08,48892.12,20953.75,69845.87,1467
2021,HUAYLAS,56738,20078,36660,4.4,4617.74,1979.05,6596.79,1468
2021,HUAYTARA,17793,6238,11555,7.08,1102.49,472.5,1574.98,1469
2021,ICA,456677,430063,26614,6.89,84610.72,36261.72,120872.46,1470
2021,ILO,84361,83834,527,1.42,16240.35,6960.14,23200.5,1471
2021,ISLAY,55120,53234,1886,2.91,10379.8,4448.49,14828.29,1472
2021,JAEN,204729,112566,92163,5.84,22970.16,9844.34,32814.52,1473
2021,JAUJA,88002,68358,19644,14.52,11935.63,5115.27,17050.89,1474
2021,JORGE BASADRE,12849,9561,3288,1.44,1641.94,703.69,2345.62,1475
2021,JULCAN,30951,5183,25768,1.7,682.62,292.54,975.16,1476
2021,JUNIN,22208,17241,4967,1.25,1930.4,827.31,2757.71,1477
2021,LA CONVENCION,168159,71234,96925,9.35,15504.48,6644.78,22149.25,1478
2021,LA MAR,74448,36257,38191,7,6598.99,2828.14,9427.13,1479
2021,LA UNION,12642,7199,5443,4.4,978.77,419.47,1398.21,1480
2021,LAMAS,89224,50983,38241,5.79,10191.19,4367.65,14558.85,1481
2021,LAMBAYEQUE,347531,178458,169073,5.26,29496.89,12641.53,42138.41,1482
2021,LAMPA,41971,17213,24758,4.47,2901.78,1243.63,4145.42,1483
2021,LAURICOCHA,16080,6408,9672,2.79,886.53,379.94,1266.45,1484
2021,LEONCIO PRADO,139505,98385,41120,5.24,19816.16,8492.64,28308.83,1485
2021,LIMA,9846795,9837079,9716,27.16,2342565.89,1003956.8,3346522.71,1486
2021,LORETO,72698,32206,40492,2.69,7182.23,3078.1,10260.32,1487
2021,LUCANAS,51052,34340,16712,8.91,5544.02,2376,7920.01,1488
2021,LUYA,47482,20089,27393,9.69,3130.49,1341.63,4472.12,1489
2021,MANU,21163,11270,9893,1.79,1848.33,792.14,2640.48,1490
2021,MARAÃ‘Ã“N,29249,10794,18455,2.03,1303.1,558.47,1861.57,1491
2021,MARISCAL CACERES,75144,47299,27845,3.1,11525.94,4939.68,16465.63,1492
2021,MARISCAL LUZURIAGA,21607,2928,18679,3.53,475.34,203.72,679.06,1493
2021,MARISCAL NIETO,96788,88316,8472,3.64,17396.91,7455.84,24852.73,1494
2021,MARISCAL RAMON CASTILLA,59664,22162,37502,2.27,5041.27,2160.55,7201.8,1495
2021,MAYNAS,555472,467268,88204,5.9,104489.84,44781.36,149271.19,1496
2021,MELGAR,69142,39072,30070,4,6947.51,2977.51,9925.04,1497
2021,MOHO,18826,5074,13752,1.74,795.17,340.79,1135.97,1498
2021,MORROPON,174154,110855,63299,5.43,24572.5,10531.07,35103.57,1499
2021,MOYOBAMBA,134873,93676,41197,3.31,22406.55,9602.82,32009.36,1500
2021,NASCA  ,80285,73047,7238,2.23,11687.51,5008.93,16696.45,1501
2021,OCROS,7066,4214,2852,4.73,739.81,317.06,1056.89,1502
2021,OTUZCO,85076,24497,60579,4.68,4284.45,1836.18,6120.61,1503
2021,OXAPAMPA,101634,52981,48653,3.65,9211.23,3947.67,13158.9,1504
2021,OYON,16990,12637,4353,2.4,1694.54,726.22,2420.77,1505
2021,PACASMAYO,114581,107115,7466,2.22,17178.4,7362.17,24540.57,1506
2021,PACHITEA,48986,12818,36168,1.86,1949.95,835.7,2785.63,1507
2021,PADRE ABAD,79328,53244,26084,3.77,10885.98,4665.43,15551.41,1508
2021,PAITA,151501,146204,5297,3.12,14249.32,6106.86,20356.19,1509
2021,PALLASCA,23936,12895,11041,5.33,2514.68,1077.73,3592.37,1510
2021,PALPA,15008,11279,3729,2.31,2055.5,880.93,2936.43,1511
2021,PARINACOCHAS,29109,20567,8542,3.48,3199.55,1371.24,4570.8,1512
2021,PARURO,26450,10734,15716,3.64,1537.79,659.05,2196.87,1513
2021,PASCO,123349,106631,16718,4.82,13587.1,5823.03,19410.14,1514
2021,PATAZ,85782,23297,62485,5.92,4282.35,1835.3,6117.66,1515
2021,PAUCAR DEL SARA SARA,9800,6946,2854,4.21,1131.11,484.75,1615.85,1516
2021,PAUCARTAMBO,47732,11442,36290,2.47,1703.07,729.88,2432.95,1517
2021,PICOTA,44476,28283,16193,5.85,6296.31,2698.42,8994.74,1518
2021,PISCO,178236,163714,14522,4.66,27661.47,11854.94,39516.41,1519
2021,PIURA,912742,791375,121367,4.92,153649.53,65849.82,219499.33,1520
2021,POMABAMBA,26498,7097,19401,1.98,1577.17,675.93,2253.11,1521
2021,PUERTO INCA,37306,11834,25472,2.43,1990,852.84,2842.84,1522
2021,PUNO,227448,144959,82489,6.85,34049.38,14592.59,48641.99,1523
2021,PURUS,3281,1364,1917,0.51,255.98,109.7,365.68,1524
2021,PUTUMAYO   ,9141,4635,4506,2.25,1142.66,489.71,1632.37,1525
2021,QUISPICANCHI,103046,46944,56102,5.04,7535.5,3229.51,10765.02,1526
2021,RECUAY,17954,11770,6184,5.1,2178.4,933.61,3112.01,1527
2021,REQUENA,64326,41593,22733,5.43,8758.6,3753.68,12512.29,1528
2021,RIOJA,133698,104438,29260,4.74,21475.36,9203.72,30679.1,1529
2021,RODRIGUEZ DE MENDOZA,33895,10709,23186,6.04,1884.46,807.62,2692.09,1530
2021,SAN ANTONIO DE PUTINA,34000,22961,11039,2.29,4499.03,1928.17,6427.18,1531
2021,SAN IGNACIO,146477,28121,118356,4.06,5555.05,2380.73,7935.8,1532
2021,SAN MARCOS,51882,14971,36911,3.04,2646.19,1134.07,3780.27,1533
2021,SAN MARTIN,222442,201347,21095,7.98,48060.63,20597.43,68658.06,1534
2021,SAN MIGUEL,46468,9958,36510,5.72,1558.56,667.94,2226.54,1535
2021,SAN PABLO,22449,3952,18497,1.85,699.51,299.79,999.3,1536
2021,SAN ROMAN,349156,314149,35007,2.57,76069.8,32601.35,108671.14,1537
2021,SANCHEZ CARRION,171430,55391,116039,3.53,12298.16,5270.63,17568.79,1538
2021,SANDIA,55552,15495,40057,4.99,2898,1241.99,4139.97,1539
2021,SANTA,479362,451876,27486,4.46,87819.28,37636.85,125456.09,1540
2021,SANTA CRUZ,38219,9344,28875,4.95,1707.1,731.6,2438.71,1541
2021,SANTIAGO DE CHUCO,55826,20922,34904,3.91,4542.96,1946.98,6489.93,1542
2021,SATIPO,242015,85711,156304,4.21,15341.88,6575.1,21916.97,1543
2021,SECHURA,91964,86572,5392,2.91,16625.6,7125.26,23750.87,1544
2021,SIHUAS,28389,9399,18990,4.5,1670.28,715.84,2386.14,1545
2021,SUCRE,9131,6443,2688,4.73,888.66,380.85,1269.5,1546
2021,SULLANA,345276,314822,30454,4.38,70448.1,30192.03,100640.17,1547
2021,TACNA,352781,336351,16430,4.88,54396.93,23312.98,77709.9,1548
2021,TAHUAMANU,12602,9864,2738,1.55,1684.81,722.06,2406.87,1549
2021,TALARA,156024,154845,1179,3.24,28956.04,12409.72,41365.77,1550
2021,TAMBOPATA,145923,131980,13943,2.25,27142.23,11632.39,38774.63,1551
2021,TARATA,6129,4899,1230,3.65,650.29,278.7,928.97,1552
2021,TARMA,90255,65891,24364,3.85,14278.56,6119.39,20397.95,1553
2021,TAYACAJA,84508,31378,53130,10.1,5552.61,2379.69,7932.27,1554
2021,TOCACHE,76824,41964,34860,3.21,8921.11,3823.33,12744.44,1555
2021,TRUJILLO,1141386,1113788,27598,5.92,219625.45,94125.21,313750.65,1556
2021,TUMBES,173641,165054,8587,2.93,33329.32,14284,47613.33,1557
2021,UCAYALI,62694,36158,26536,3.06,7411.56,3176.39,10587.96,1558
2021,URUBAMBA,70938,36005,34933,3.31,6346.06,2719.74,9065.83,1559
2021,UTCUBAMBA,119657,59974,59683,3.64,11893.21,5097.09,16990.32,1560
2021,VICTOR FAJARDO,19558,14336,5222,4.49,1838.76,788.03,2626.82,1561
2021,VILCAS HUAMAN,16756,6514,10242,3.55,1123.92,481.68,1605.62,1562
2021,VIRU,107590,86240,21350,1.47,15903.76,6815.9,22719.64,1563
2021,YAROWILCA,17827,5676,12151,3.59,956.31,409.85,1366.19,1564
2021,YAULI,39306,35558,3748,4.54,6160.55,2640.23,8800.8,1565
2021,YAUYOS,19294,11163,8131,16,1928.34,826.43,2754.75,1566
2021,YUNGAY,55848,15622,40226,3.28,2353.26,1008.54,3361.81,1567
2021,YUNGUYO,36722,14782,21940,2.61,1989.92,852.82,2842.73,1568
2021,ZARUMILLA,57312,53534,3778,2.19,11345.63,4862.41,16208.03,1569
