,PERIODO,UBIGEO,REG_NAT,DEPARTAMENTO,PROVINCIA,DISTRITO,garbage_3,garbage_value
13722,2016,130301,SIERRA,LA LIBERTAD,BOLIVAR,BOLIVAR,QRESIDUOS_DOM,235.74
13723,2017,61102,SIERRA,CAJAMARCA,SAN MIGUEL,BOLIVAR,QRESIDUOS_DOM,77.95
13724,2017,130301,SIERRA,LA LIBERTAD,BOLIVAR,BOLIVAR,QRESIDUOS_DOM,236.36
13725,2018,61102,SIERRA,CAJAMARCA,SAN MIGUEL,BOLIVAR,QRESIDUOS_DOM,86.56
13726,2018,130301,SIERRA,LA LIBERTAD,BOLIVAR,BOLIVAR,QRESIDUOS_DOM,261.09
13727,2019,61102,SIERRA,CAJAMARCA,SAN MIGUEL,BOLIVAR,QRESIDUOS_DOM,89.3
13728,2019,130301,SIERRA,LA LIBERTAD,BOLIVAR,BOLIVAR,QRESIDUOS_DOM,268.22
13729,2020,61102,SIERRA,CAJAMARCA,SAN MIGUEL,BOLIVAR,QRESIDUOS_DOM,86.57
13730,2020,130301,SIERRA,LA LIBERTAD,BOLIVAR,BOLIVAR,QRESIDUOS_DOM,381.24
13731,2021,61102,SIERRA,CAJAMARCA,SAN MIGUEL,BOLIVAR,QRESIDUOS_DOM,84.8
13732,2021,130301,SIERRA,LA LIBERTAD,BOLIVAR,BOLIVAR,QRESIDUOS_DOM,384.96
13733,2014,200803,COSTA,PIURA,SECHURA,BERNAL,QRESIDUOS_DOM,991.03
13734,2015,200803,COSTA,PIURA,SECHURA,BERNAL,QRESIDUOS_DOM,755.99
13735,2016,200803,COSTA,PIURA,SECHURA,BERNAL,QRESIDUOS_DOM,773.29
13736,2017,200803,COSTA,PIURA,SECHURA,BERNAL,QRESIDUOS_DOM,780.88
13737,2018,200803,COSTA,PIURA,SECHURA,BERNAL,QRESIDUOS_DOM,815.17
13738,2019,200803,COSTA,PIURA,SECHURA,BERNAL,QRESIDUOS_DOM,1495.36
13739,2020,200803,COSTA,PIURA,SECHURA,BERNAL,QRESIDUOS_DOM,1520.94
13740,2021,200803,COSTA,PIURA,SECHURA,BERNAL,QRESIDUOS_DOM,1543.96
13741,2014,200802,COSTA,PIURA,SECHURA,BELLAVISTA DE LA UNION,QRESIDUOS_DOM,382.79
13742,2015,200802,COSTA,PIURA,SECHURA,BELLAVISTA DE LA UNION,QRESIDUOS_DOM,425.05
13743,2016,200802,COSTA,PIURA,SECHURA,BELLAVISTA DE LA UNION,QRESIDUOS_DOM,433.09
13744,2017,200802,COSTA,PIURA,SECHURA,BELLAVISTA DE LA UNION,QRESIDUOS_DOM,441.04
13745,2018,200802,COSTA,PIURA,SECHURA,BELLAVISTA DE LA UNION,QRESIDUOS_DOM,796.06
13746,2019,200802,COSTA,PIURA,SECHURA,BELLAVISTA DE LA UNION,QRESIDUOS_DOM,892.71
13747,2020,200802,COSTA,PIURA,SECHURA,BELLAVISTA DE LA UNION,QRESIDUOS_DOM,908.49
13748,2021,200802,COSTA,PIURA,SECHURA,BELLAVISTA DE LA UNION,QRESIDUOS_DOM,817.13
13749,2014,200602,COSTA,PIURA,SULLANA,BELLAVISTA,QRESIDUOS_DOM,7624.89
13750,2014,220201,SELVA,SAN MARTIN,BELLAVISTA,BELLAVISTA,QRESIDUOS_DOM,2293.4
13751,2015,60802,SIERRA,CAJAMARCA,JAEN,BELLAVISTA,QRESIDUOS_DOM,1364.17
13752,2015,70102,COSTA,CALLAO,CALLAO,BELLAVISTA,QRESIDUOS_DOM,13371.71
13753,2015,200602,COSTA,PIURA,SULLANA,BELLAVISTA,QRESIDUOS_DOM,7642.75
13754,2015,220201,SELVA,SAN MARTIN,BELLAVISTA,BELLAVISTA,QRESIDUOS_DOM,2768.44
13755,2016,60802,SIERRA,CAJAMARCA,JAEN,BELLAVISTA,QRESIDUOS_DOM,1360.6
13756,2016,70102,COSTA,CALLAO,CALLAO,BELLAVISTA,QRESIDUOS_DOM,13770.36
13757,2016,200602,COSTA,PIURA,SULLANA,BELLAVISTA,QRESIDUOS_DOM,7668.85
13758,2016,220201,SELVA,SAN MARTIN,BELLAVISTA,BELLAVISTA,QRESIDUOS_DOM,2776.87
13759,2017,60802,SIERRA,CAJAMARCA,JAEN,BELLAVISTA,QRESIDUOS_DOM,538.2
13760,2017,70102,COSTA,CALLAO,CALLAO,BELLAVISTA,QRESIDUOS_DOM,14433.72
13761,2017,200602,COSTA,PIURA,SULLANA,BELLAVISTA,QRESIDUOS_DOM,7275.22
13762,2017,220201,SELVA,SAN MARTIN,BELLAVISTA,BELLAVISTA,QRESIDUOS_DOM,2785.18
13763,2018,60802,SIERRA,CAJAMARCA,JAEN,BELLAVISTA,QRESIDUOS_DOM,1197.59
13764,2018,70102,COSTA,CALLAO,CALLAO,BELLAVISTA,QRESIDUOS_DOM,15625.68
13765,2018,200602,COSTA,PIURA,SULLANA,BELLAVISTA,QRESIDUOS_DOM,7161.77
13766,2018,220201,SELVA,SAN MARTIN,BELLAVISTA,BELLAVISTA,QRESIDUOS_DOM,4201.9
13767,2019,60802,SIERRA,CAJAMARCA,JAEN,BELLAVISTA,QRESIDUOS_DOM,1461.08
13768,2019,70102,COSTA,CALLAO,CALLAO,BELLAVISTA,QRESIDUOS_DOM,18135.46
13769,2019,200602,COSTA,PIURA,SULLANA,BELLAVISTA,QRESIDUOS_DOM,7477.81
13770,2019,220201,SELVA,SAN MARTIN,BELLAVISTA,BELLAVISTA,QRESIDUOS_DOM,4252.72
13771,2020,60802,SIERRA,CAJAMARCA,JAEN,BELLAVISTA,QRESIDUOS_DOM,688.03
13772,2020,70102,COSTA,CALLAO,CALLAO,BELLAVISTA,QRESIDUOS_DOM,18263.32
13773,2020,200602,COSTA,PIURA,SULLANA,BELLAVISTA,QRESIDUOS_DOM,7526.17
13774,2020,220201,SELVA,SAN MARTIN,BELLAVISTA,BELLAVISTA,QRESIDUOS_DOM,4338.07
13775,2021,60802,SIERRA,CAJAMARCA,JAEN,BELLAVISTA,QRESIDUOS_DOM,677.26
13776,2021,70102,COSTA,CALLAO,CALLAO,BELLAVISTA,QRESIDUOS_DOM,16877.43
13777,2021,200602,COSTA,PIURA,SULLANA,BELLAVISTA,QRESIDUOS_DOM,7293.54
13778,2021,220201,SELVA,SAN MARTIN,BELLAVISTA,BELLAVISTA,QRESIDUOS_DOM,2039.98
13779,2014,40305,COSTA,AREQUIPA,CARAVELI,BELLA UNION,QRESIDUOS_DOM,307.29
13780,2015,40305,COSTA,AREQUIPA,CARAVELI,BELLA UNION,QRESIDUOS_DOM,370.11
13781,2016,40305,COSTA,AREQUIPA,CARAVELI,BELLA UNION,QRESIDUOS_DOM,387.78
13782,2017,40305,COSTA,AREQUIPA,CARAVELI,BELLA UNION,QRESIDUOS_DOM,405.72
13783,2018,40305,COSTA,AREQUIPA,CARAVELI,BELLA UNION,QRESIDUOS_DOM,490.88
13784,2019,40305,COSTA,AREQUIPA,CARAVELI,BELLA UNION,QRESIDUOS_DOM,622.33
13785,2020,40305,COSTA,AREQUIPA,CARAVELI,BELLA UNION,QRESIDUOS_DOM,581.23
13786,2021,40305,COSTA,AREQUIPA,CARAVELI,BELLA UNION,QRESIDUOS_DOM,570.06
13787,2014,50902,SIERRA,AYACUCHO,SUCRE,BELEN,QRESIDUOS_DOM,96.07
13788,2014,60904,SELVA,CAJAMARCA,SUCRE,BELEN,QRESIDUOS_DOM,387.77
13789,2014,80910,SELVA,CUSCO,SUCRE,BELEN,QRESIDUOS_DOM,1935.72
13790,2014,90704,SIERRA,HUANCAVELICA,SUCRE,BELEN,QRESIDUOS_DOM,137.05
13791,2014,110303,COSTA,ICA,SUCRE,BELEN,QRESIDUOS_DOM,208.75
13792,2014,120709,SIERRA,JUNIN,SUCRE,BELEN,QRESIDUOS_DOM,176.77
13793,2014,140117,COSTA,LAMBAYEQUE,SUCRE,BELEN,QRESIDUOS_DOM,3983.78
13794,2014,150715,SIERRA,LIMA,SUCRE,BELEN,QRESIDUOS_DOM,105.38
13795,2014,160112,SELVA,LORETO,MAYNAS,BELEN,QRESIDUOS_DOM,13190.32
13796,2015,50902,SIERRA,AYACUCHO,SUCRE,BELEN,QRESIDUOS_DOM,93.37
13797,2015,160112,SELVA,LORETO,MAYNAS,BELEN,QRESIDUOS_DOM,15786.77
13798,2016,50902,SIERRA,AYACUCHO,SUCRE,BELEN,QRESIDUOS_DOM,93.89
13799,2016,160112,SELVA,LORETO,MAYNAS,BELEN,QRESIDUOS_DOM,15924.02
13800,2017,50902,SIERRA,AYACUCHO,SUCRE,BELEN,QRESIDUOS_DOM,94.51
13801,2017,160112,SELVA,LORETO,MAYNAS,BELEN,QRESIDUOS_DOM,16055.56
13802,2018,50902,SIERRA,AYACUCHO,SUCRE,BELEN,QRESIDUOS_DOM,41.01
13803,2018,160112,SELVA,LORETO,MAYNAS,BELEN,QRESIDUOS_DOM,15147.26
13804,2019,50902,SIERRA,AYACUCHO,SUCRE,BELEN,QRESIDUOS_DOM,42.49
13805,2019,160112,SELVA,LORETO,MAYNAS,BELEN,QRESIDUOS_DOM,15174.57
13806,2020,50902,SIERRA,AYACUCHO,SUCRE,BELEN,QRESIDUOS_DOM,40.18
13807,2020,160112,SELVA,LORETO,MAYNAS,BELEN,QRESIDUOS_DOM,15157.94
13808,2021,50902,SIERRA,AYACUCHO,SUCRE,BELEN,QRESIDUOS_DOM,39.03
13809,2021,160112,SELVA,LORETO,MAYNAS,BELEN,QRESIDUOS_DOM,15124.19
13810,2014,220503,SELVA,SAN MARTIN,LAMAS,BARRANQUITA,QRESIDUOS_DOM,399.26
13811,2015,220503,SELVA,SAN MARTIN,LAMAS,BARRANQUITA,QRESIDUOS_DOM,374.71
13812,2016,220503,SELVA,SAN MARTIN,LAMAS,BARRANQUITA,QRESIDUOS_DOM,374.47
13813,2017,220503,SELVA,SAN MARTIN,LAMAS,BARRANQUITA,QRESIDUOS_DOM,374.26
13814,2018,220503,SELVA,SAN MARTIN,LAMAS,BARRANQUITA,QRESIDUOS_DOM,784.46
13815,2019,220503,SELVA,SAN MARTIN,LAMAS,BARRANQUITA,QRESIDUOS_DOM,789.74
13816,2020,220503,SELVA,SAN MARTIN,LAMAS,BARRANQUITA,QRESIDUOS_DOM,803.26
13817,2021,220503,SELVA,SAN MARTIN,LAMAS,BARRANQUITA,QRESIDUOS_DOM,765.49
13818,2015,150104,COSTA,LIMA,LIMA,BARRANCO,QRESIDUOS_DOM,7989.24
13819,2016,150104,COSTA,LIMA,LIMA,BARRANCO,QRESIDUOS_DOM,8415.05
13820,2017,150104,COSTA,LIMA,LIMA,BARRANCO,QRESIDUOS_DOM,7296.09
13821,2018,150104,COSTA,LIMA,LIMA,BARRANCO,QRESIDUOS_DOM,8935.36
13822,2019,150104,COSTA,LIMA,LIMA,BARRANCO,QRESIDUOS_DOM,6132.05
13823,2020,150104,COSTA,LIMA,LIMA,BARRANCO,QRESIDUOS_DOM,6161.22
13824,2021,150104,COSTA,LIMA,LIMA,BARRANCO,QRESIDUOS_DOM,6077.98
13825,2014,160701,SELVA,LORETO,DATEM DEL MARAÑON,BARRANCA,QRESIDUOS_DOM,1795.69
13826,2015,150201,COSTA,LIMA,BARRANCA,BARRANCA,QRESIDUOS_DOM,12586.92
13827,2015,160701,SELVA,LORETO,DATEM DEL MARAÑON,BARRANCA,QRESIDUOS_DOM,1714.69
13828,2016,150201,COSTA,LIMA,BARRANCA,BARRANCA,QRESIDUOS_DOM,12757.26
13829,2016,160701,SELVA,LORETO,DATEM DEL MARAÑON,BARRANCA,QRESIDUOS_DOM,1609.72
13830,2017,150201,COSTA,LIMA,BARRANCA,BARRANCA,QRESIDUOS_DOM,12930.31
13831,2017,160701,SELVA,LORETO,DATEM DEL MARAÑON,BARRANCA,QRESIDUOS_DOM,1598.29
13832,2018,150201,COSTA,LIMA,BARRANCA,BARRANCA,QRESIDUOS_DOM,13969.44
13833,2018,160701,SELVA,LORETO,DATEM DEL MARAÑON,BARRANCA,QRESIDUOS_DOM,4276.97
13834,2019,150201,COSTA,LIMA,BARRANCA,BARRANCA,QRESIDUOS_DOM,12674.46
13835,2019,160701,SELVA,LORETO,DATEM DEL MARAÑON,BARRANCA,QRESIDUOS_DOM,2405.77
13836,2020,150201,COSTA,LIMA,BARRANCA,BARRANCA,QRESIDUOS_DOM,12874.48
13837,2020,160701,SELVA,LORETO,DATEM DEL MARAÑON,BARRANCA,QRESIDUOS_DOM,2451.99
13838,2021,150201,COSTA,LIMA,BARRANCA,BARRANCA,QRESIDUOS_DOM,13069.29
13839,2021,160701,SELVA,LORETO,DATEM DEL MARAÑON,BARRANCA,QRESIDUOS_DOM,2473.48
13840,2015,101002,SIERRA,HUANUCO,LAURICOCHA,BAÑOS,QRESIDUOS_DOM,274.95
13841,2016,101002,SIERRA,HUANUCO,LAURICOCHA,BAÑOS,QRESIDUOS_DOM,277.13
13842,2017,101002,SIERRA,HUANUCO,LAURICOCHA,BAÑOS,QRESIDUOS_DOM,279.32
13843,2018,101002,SIERRA,HUANUCO,LAURICOCHA,BAÑOS,QRESIDUOS_DOM,135.35
13844,2019,101002,SIERRA,HUANUCO,LAURICOCHA,BAÑOS,QRESIDUOS_DOM,130.2
13845,2020,101002,SIERRA,HUANUCO,LAURICOCHA,BAÑOS,QRESIDUOS_DOM,115.91
13846,2021,101002,SIERRA,HUANUCO,LAURICOCHA,BAÑOS,QRESIDUOS_DOM,103.91
13847,2014,20903,SIERRA,ANCASH,CORONGO,BAMBAS,QRESIDUOS_DOM,27.9
13848,2015,20903,SIERRA,ANCASH,CORONGO,BAMBAS,QRESIDUOS_DOM,26.68
13849,2016,20903,SIERRA,ANCASH,CORONGO,BAMBAS,QRESIDUOS_DOM,26.87
13850,2017,20903,SIERRA,ANCASH,CORONGO,BAMBAS,QRESIDUOS_DOM,27.03
13851,2018,20903,SIERRA,ANCASH,CORONGO,BAMBAS,QRESIDUOS_DOM,60.78
13852,2019,20903,SIERRA,ANCASH,CORONGO,BAMBAS,QRESIDUOS_DOM,64.06
13853,2020,20903,SIERRA,ANCASH,CORONGO,BAMBAS,QRESIDUOS_DOM,63.29
13854,2021,20903,SIERRA,ANCASH,CORONGO,BAMBAS,QRESIDUOS_DOM,62.31
13855,2015,60701,SIERRA,CAJAMARCA,HUALGAYOC,BAMBAMARCA,QRESIDUOS_DOM,3893.48
13856,2015,130302,SIERRA,LA LIBERTAD,BOLIVAR,BAMBAMARCA,QRESIDUOS_DOM,143.68
13857,2016,60701,SIERRA,CAJAMARCA,HUALGAYOC,BAMBAMARCA,QRESIDUOS_DOM,2449.33
13858,2016,130302,SIERRA,LA LIBERTAD,BOLIVAR,BAMBAMARCA,QRESIDUOS_DOM,145.13
13859,2017,60701,SIERRA,CAJAMARCA,HUALGAYOC,BAMBAMARCA,QRESIDUOS_DOM,2545.95
13860,2017,130302,SIERRA,LA LIBERTAD,BOLIVAR,BAMBAMARCA,QRESIDUOS_DOM,146.69
13861,2018,60701,SIERRA,CAJAMARCA,HUALGAYOC,BAMBAMARCA,QRESIDUOS_DOM,2155.53
13862,2018,130302,SIERRA,LA LIBERTAD,BOLIVAR,BAMBAMARCA,QRESIDUOS_DOM,104.81
13863,2019,60701,SIERRA,CAJAMARCA,HUALGAYOC,BAMBAMARCA,QRESIDUOS_DOM,2034.32
13864,2019,130302,SIERRA,LA LIBERTAD,BOLIVAR,BAMBAMARCA,QRESIDUOS_DOM,113.74
13865,2020,60701,SIERRA,CAJAMARCA,HUALGAYOC,BAMBAMARCA,QRESIDUOS_DOM,1997.55
13866,2020,130302,SIERRA,LA LIBERTAD,BOLIVAR,BAMBAMARCA,QRESIDUOS_DOM,113.03
13867,2021,60701,SIERRA,CAJAMARCA,HUALGAYOC,BAMBAMARCA,QRESIDUOS_DOM,4058.33
13868,2021,130302,SIERRA,LA LIBERTAD,BOLIVAR,BAMBAMARCA,QRESIDUOS_DOM,108.74
13869,2014,10103,SIERRA,AMAZONAS,CHACHAPOYAS,BALSAS,QRESIDUOS_DOM,48.96
13870,2015,10103,SIERRA,AMAZONAS,CHACHAPOYAS,BALSAS,QRESIDUOS_DOM,46.93
13871,2016,10103,SIERRA,AMAZONAS,CHACHAPOYAS,BALSAS,QRESIDUOS_DOM,47.33
13872,2017,10103,SIERRA,AMAZONAS,CHACHAPOYAS,BALSAS,QRESIDUOS_DOM,47.49
13873,2018,10103,SIERRA,AMAZONAS,CHACHAPOYAS,BALSAS,QRESIDUOS_DOM,55.74
13874,2019,10103,SIERRA,AMAZONAS,CHACHAPOYAS,BALSAS,QRESIDUOS_DOM,53.68
13875,2020,10103,SIERRA,AMAZONAS,CHACHAPOYAS,BALSAS,QRESIDUOS_DOM,49.58
13876,2021,10103,SIERRA,AMAZONAS,CHACHAPOYAS,BALSAS,QRESIDUOS_DOM,47.54
13877,2014,160202,SELVA,LORETO,ALTO AMAZONAS,BALSAPUERTO,QRESIDUOS_DOM,177.79
13878,2015,160202,SELVA,LORETO,ALTO AMAZONAS,BALSAPUERTO,QRESIDUOS_DOM,172.15
13879,2016,160202,SELVA,LORETO,ALTO AMAZONAS,BALSAPUERTO,QRESIDUOS_DOM,174.47
13880,2017,160202,SELVA,LORETO,ALTO AMAZONAS,BALSAPUERTO,QRESIDUOS_DOM,176.79
13881,2018,160202,SELVA,LORETO,ALTO AMAZONAS,BALSAPUERTO,QRESIDUOS_DOM,233.8
13882,2019,160202,SELVA,LORETO,ALTO AMAZONAS,BALSAPUERTO,QRESIDUOS_DOM,231.57
13883,2020,160202,SELVA,LORETO,ALTO AMAZONAS,BALSAPUERTO,QRESIDUOS_DOM,228.16
13884,2021,160202,SELVA,LORETO,ALTO AMAZONAS,BALSAPUERTO,QRESIDUOS_DOM,211.5
13885,2014,220203,SELVA,SAN MARTIN,BELLAVISTA,BAJO BIAVO,QRESIDUOS_DOM,674.51
13886,2015,220203,SELVA,SAN MARTIN,BELLAVISTA,BAJO BIAVO,QRESIDUOS_DOM,675.58
13887,2016,220203,SELVA,SAN MARTIN,BELLAVISTA,BAJO BIAVO,QRESIDUOS_DOM,693.67
13888,2017,220203,SELVA,SAN MARTIN,BELLAVISTA,BAJO BIAVO,QRESIDUOS_DOM,711.6
13889,2018,220203,SELVA,SAN MARTIN,BELLAVISTA,BAJO BIAVO,QRESIDUOS_DOM,477.73
13890,2019,220203,SELVA,SAN MARTIN,BELLAVISTA,BAJO BIAVO,QRESIDUOS_DOM,514.51
13891,2020,220203,SELVA,SAN MARTIN,BELLAVISTA,BAJO BIAVO,QRESIDUOS_DOM,533.85
13892,2021,220203,SELVA,SAN MARTIN,BELLAVISTA,BAJO BIAVO,QRESIDUOS_DOM,533.85
13893,2014,10701,SIERRA,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,QRESIDUOS_DOM,6830.54
13894,2015,10701,SIERRA,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,QRESIDUOS_DOM,6804.52
13895,2016,10701,SIERRA,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,QRESIDUOS_DOM,7398.3
13896,2017,10701,SIERRA,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,QRESIDUOS_DOM,7422.59
13897,2018,10701,SIERRA,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,QRESIDUOS_DOM,8678.36
13898,2019,10701,SIERRA,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,QRESIDUOS_DOM,9953.3
13899,2020,10701,SIERRA,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,QRESIDUOS_DOM,10006.02
13900,2021,10701,SIERRA,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,QRESIDUOS_DOM,8038.83
13901,2014,10201,SELVA,AMAZONAS,BAGUA,BAGUA,QRESIDUOS_DOM,4099.31
13902,2015,10201,SELVA,AMAZONAS,BAGUA,BAGUA,QRESIDUOS_DOM,4540.54
13903,2016,10201,SELVA,AMAZONAS,BAGUA,BAGUA,QRESIDUOS_DOM,4547.69
13904,2017,10201,SELVA,AMAZONAS,BAGUA,BAGUA,QRESIDUOS_DOM,4553.21
13905,2018,10201,SELVA,AMAZONAS,BAGUA,BAGUA,QRESIDUOS_DOM,5218.56
13906,2019,10201,SELVA,AMAZONAS,BAGUA,BAGUA,QRESIDUOS_DOM,4178.71
13907,2020,10201,SELVA,AMAZONAS,BAGUA,BAGUA,QRESIDUOS_DOM,4225.83
13908,2021,10201,SELVA,AMAZONAS,BAGUA,BAGUA,QRESIDUOS_DOM,4306.86
13909,2014,151005,SIERRA,LIMA,YAUYOS,AZANGARO,QRESIDUOS_DOM,28.7
13910,2014,210201,SIERRA,PUNO,AZANGARO,AZANGARO,QRESIDUOS_DOM,2858
13911,2015,151005,SIERRA,LIMA,YAUYOS,AZANGARO,QRESIDUOS_DOM,26.74
13912,2015,210201,SIERRA,PUNO,AZANGARO,AZANGARO,QRESIDUOS_DOM,2901.93
13913,2016,151005,SIERRA,LIMA,YAUYOS,AZANGARO,QRESIDUOS_DOM,26.24
13914,2016,210201,SIERRA,PUNO,AZANGARO,AZANGARO,QRESIDUOS_DOM,3102.66
13915,2017,151005,SIERRA,LIMA,YAUYOS,AZANGARO,QRESIDUOS_DOM,25.78
13916,2017,210201,SIERRA,PUNO,AZANGARO,AZANGARO,QRESIDUOS_DOM,3121.07
13917,2018,151005,SIERRA,LIMA,YAUYOS,AZANGARO,QRESIDUOS_DOM,24.22
13918,2018,210201,SIERRA,PUNO,AZANGARO,AZANGARO,QRESIDUOS_DOM,3988.11
13919,2019,151005,SIERRA,LIMA,YAUYOS,AZANGARO,QRESIDUOS_DOM,21.73
13920,2019,210201,SIERRA,PUNO,AZANGARO,AZANGARO,QRESIDUOS_DOM,3857.4
13921,2020,151005,SIERRA,LIMA,YAUYOS,AZANGARO,QRESIDUOS_DOM,20.73
13922,2020,210201,SIERRA,PUNO,AZANGARO,AZANGARO,QRESIDUOS_DOM,3794.3
13923,2021,151005,SIERRA,LIMA,YAUYOS,AZANGARO,QRESIDUOS_DOM,20.08
13924,2021,210201,SIERRA,PUNO,AZANGARO,AZANGARO,QRESIDUOS_DOM,3750.92
13925,2014,40403,SIERRA,AREQUIPA,CASTILLA,AYO,QRESIDUOS_DOM,47.14
13926,2015,40403,SIERRA,AREQUIPA,CASTILLA,AYO,QRESIDUOS_DOM,45.02
13927,2016,40403,SIERRA,AREQUIPA,CASTILLA,AYO,QRESIDUOS_DOM,45.15
13928,2017,40403,SIERRA,AREQUIPA,CASTILLA,AYO,QRESIDUOS_DOM,45.15
13929,2018,40403,SIERRA,AREQUIPA,CASTILLA,AYO,QRESIDUOS_DOM,31.17
13930,2019,40403,SIERRA,AREQUIPA,CASTILLA,AYO,QRESIDUOS_DOM,30.35
13931,2020,40403,SIERRA,AREQUIPA,CASTILLA,AYO,QRESIDUOS_DOM,25.24
13932,2021,40403,SIERRA,AREQUIPA,CASTILLA,AYO,QRESIDUOS_DOM,24.27
13933,2014,50503,SIERRA,AYACUCHO,LA MAR,AYNA,QRESIDUOS_DOM,1538.97
13934,2014,60413,SIERRA,CAJAMARCA,LA MAR,AYNA,QRESIDUOS_DOM,170.63
13935,2014,80401,SIERRA,CUSCO,LA MAR,AYNA,QRESIDUOS_DOM,2371.89
13936,2014,90307,SIERRA,HUANCAVELICA,LA MAR,AYNA,QRESIDUOS_DOM,148.23
13937,2014,100803,SIERRA,HUANUCO,LA MAR,AYNA,QRESIDUOS_DOM,336.93
13938,2014,120406,SIERRA,JUNIN,LA MAR,AYNA,QRESIDUOS_DOM,48.5
13939,2014,130804,SIERRA,LA LIBERTAD,LA MAR,AYNA,QRESIDUOS_DOM,195.22
13940,2014,150302,SIERRA,LIMA,LA MAR,AYNA,QRESIDUOS_DOM,134.82
13941,2015,50503,SIERRA,AYACUCHO,LA MAR,AYNA,QRESIDUOS_DOM,1623.18
13942,2016,50503,SIERRA,AYACUCHO,LA MAR,AYNA,QRESIDUOS_DOM,1590.61
13943,2017,50503,SIERRA,AYACUCHO,LA MAR,AYNA,QRESIDUOS_DOM,1474.54
13944,2018,50503,SIERRA,AYACUCHO,LA MAR,AYNA,QRESIDUOS_DOM,1562.58
13945,2019,50503,SIERRA,AYACUCHO,LA MAR,AYNA,QRESIDUOS_DOM,1565.16
13946,2020,50503,SIERRA,AYACUCHO,LA MAR,AYNA,QRESIDUOS_DOM,1542.12
13947,2021,50503,SIERRA,AYACUCHO,LA MAR,AYNA,QRESIDUOS_DOM,1521.45
13948,2014,151004,SIERRA,LIMA,YAUYOS,AYAVIRI,QRESIDUOS_DOM,112.37
13949,2014,210801,SIERRA,PUNO,MELGAR,AYAVIRI,QRESIDUOS_DOM,3598
13950,2015,151004,SIERRA,LIMA,YAUYOS,AYAVIRI,QRESIDUOS_DOM,105.21
13951,2015,210801,SIERRA,PUNO,MELGAR,AYAVIRI,QRESIDUOS_DOM,2655.7
13952,2016,151004,SIERRA,LIMA,YAUYOS,AYAVIRI,QRESIDUOS_DOM,103.26
13953,2016,210801,SIERRA,PUNO,MELGAR,AYAVIRI,QRESIDUOS_DOM,2516.25
13954,2017,151004,SIERRA,LIMA,YAUYOS,AYAVIRI,QRESIDUOS_DOM,101.54
13955,2017,210801,SIERRA,PUNO,MELGAR,AYAVIRI,QRESIDUOS_DOM,2514.23
13956,2018,151004,SIERRA,LIMA,YAUYOS,AYAVIRI,QRESIDUOS_DOM,85.47
13957,2018,210801,SIERRA,PUNO,MELGAR,AYAVIRI,QRESIDUOS_DOM,3022.66
13958,2019,151004,SIERRA,LIMA,YAUYOS,AYAVIRI,QRESIDUOS_DOM,96.8
13959,2019,210801,SIERRA,PUNO,MELGAR,AYAVIRI,QRESIDUOS_DOM,4285.49
13960,2020,151004,SIERRA,LIMA,YAUYOS,AYAVIRI,QRESIDUOS_DOM,93.95
13961,2020,210801,SIERRA,PUNO,MELGAR,AYAVIRI,QRESIDUOS_DOM,4285.11
13962,2021,151004,SIERRA,LIMA,YAUYOS,AYAVIRI,QRESIDUOS_DOM,91.48
13963,2021,210801,SIERRA,PUNO,MELGAR,AYAVIRI,QRESIDUOS_DOM,4363.07
13964,2015,90602,SIERRA,HUANCAVELICA,HUAYTARA,AYAVI,QRESIDUOS_DOM,24.3
13965,2016,90602,SIERRA,HUANCAVELICA,HUAYTARA,AYAVI,QRESIDUOS_DOM,23.9
13966,2017,90602,SIERRA,HUANCAVELICA,HUAYTARA,AYAVI,QRESIDUOS_DOM,23.43
13967,2018,90602,SIERRA,HUANCAVELICA,HUAYTARA,AYAVI,QRESIDUOS_DOM,45.84
13968,2019,90602,SIERRA,HUANCAVELICA,HUAYTARA,AYAVI,QRESIDUOS_DOM,48.88
13969,2020,90602,SIERRA,HUANCAVELICA,HUAYTARA,AYAVI,QRESIDUOS_DOM,47.83
13970,2021,90602,SIERRA,HUANCAVELICA,HUAYTARA,AYAVI,QRESIDUOS_DOM,46.9
13971,2014,151003,SIERRA,LIMA,YAUYOS,AYAUCA,QRESIDUOS_DOM,113.35
13972,2015,151003,SIERRA,LIMA,YAUYOS,AYAUCA,QRESIDUOS_DOM,110.64
13973,2016,151003,SIERRA,LIMA,YAUYOS,AYAUCA,QRESIDUOS_DOM,112.17
13974,2017,151003,SIERRA,LIMA,YAUYOS,AYAUCA,QRESIDUOS_DOM,113.42
13975,2018,151003,SIERRA,LIMA,YAUYOS,AYAUCA,QRESIDUOS_DOM,86.22
13976,2019,151003,SIERRA,LIMA,YAUYOS,AYAUCA,QRESIDUOS_DOM,78.12
13977,2020,151003,SIERRA,LIMA,YAUYOS,AYAUCA,QRESIDUOS_DOM,74.14
13978,2021,151003,SIERRA,LIMA,YAUYOS,AYAUCA,QRESIDUOS_DOM,71.15
